review_id,user_id,username,review_title,review,sentiment,category,product,rating,verified_purchase,helpful_votes,review_length,purchase_date,review_date,country,language,source,device,review_type,writing_style,emotion,recommendation_score,company_response
REV018133,USR788014,jessica_thomas226,Decent Product,The location met basic expectations. It's okay. 🙂,Neutral,Hotels,WiFi,3,Yes,298,8,2022-07-27,2024-02-04,UK,English,Booking.com,Desktop,Short,formal,Neutral,7,We value your comments.
REV018134,USR403252,john_ahmed336,Fantastic Purchase,My friend recommended this Wireless Earbuds. I have been using this Wireless Earbuds for a while and the charging speed is accurate. Highly recommended. 😁,Positive,Electronics,Wireless Earbuds,5,No,34,25,2022-04-05,2023-04-21,France,English,Amazon,Tablet,Medium,critical,Joy,10,We're delighted that you enjoyed our product.
REV018135,USR251178,sophia_taylor501,It's Okay,The gameplay is okay but nothing exceptional. Could be better. 🤔,Neutral,Gaming,Controller,4,Yes,500,11,2023-09-27,2024-04-19,Germany,English,Steam,Mobile,Short,enthusiastic,Neutral,7,We value your comments.
REV018136,USR797466,michael_garcia796,Fair Experience,I decided to try this Airport Lounge. The entertainment met basic expectations. Meets basic expectations.,Neutral,Airlines,Airport Lounge,3,No,335,15,2026-01-15,2026-05-24,Germany,English,Skytrax,Tablet,Medium,casual,Neutral,6,We value your comments.
REV018137,USR461162,thomas_taylor243,Worth Every Penny,The performance and camera make this laptop a great investment. I would definitely buy this again. 👍,Positive,Laptops,Wireless Mouse,5,Yes,436,17,2025-03-31,2025-11-08,Brazil,English,HP Store,Mobile,Short,formal,Joy,8,We appreciate your positive review.
REV018138,USR778240,barbara_williams448,Not Worth It,"Couldn't be happier! I purchased this Controller during a sale. Overall, The controls were frustrating and unresponsive. Completely dissatisfied. I would definitely recommend it. 😤",Negative,Gaming,Controller,1,No,456,25,2025-07-11,2025-12-03,Pakistan,English,Metacritic,Mobile,Long,enthusiastic,Anger,3,Please contact our support team.
REV018139,USR767435,mary_smith263,Decent Product,I purchased this Power Bank during a sale. This Power Bank delivers average performance overall. It's okay.,Neutral,Electronics,Power Bank,4,Yes,455,17,2023-09-30,2025-07-09,Germany,English,Newegg,Desktop,Medium,enthusiastic,Neutral,7,Thank you for sharing your experience.
REV018140,USR109471,sophia_ahmed195,Waste of Money,"Not impressed. I bought this Swimming Pool last month. Additionally, Very poor experience because of poor build quality. Avoid this product. I'm happy with my purchase. 😤",Negative,Hotels,Swimming Pool,1,No,161,27,2026-02-14,2026-06-12,Canada,English,Booking.com,Mobile,Long,critical,Anger,1,We appreciate your feedback and will improve.
REV018141,USR101452,david_jackson264,Waste of Money,I've been using this Gaming Console during my daily commute. I experienced constant bugs while playing. Very disappointed.,Negative,Gaming,Gaming Console,1,No,454,18,2024-11-27,2025-09-05,France,English,Epic Games,Desktop,Medium,formal,Anger,3,We apologize for the inconvenience.
REV018142,USR197916,ali_khan106,Reasonable Purchase,Customer service is acceptable. Average experiance. 😐,Neutral,Banking,Mobile Banking,3,Yes,358,7,2026-01-13,2026-03-05,Japan,English,Trustpilot,Desktop,Short,casual,Neutral,7,Your opinion helps us improve.
REV018143,USR323019,emma_jones55,Decent Product,"Absolutely amazing! I wanted to share my experience with this Antivirus. However, The customer support is average. Works as expected. It offers good value for the price.",Neutral,Software,Antivirus,4,Yes,103,27,2021-08-20,2024-02-23,Japan,English,Capterra,Tablet,Long,enthusiastic,Neutral,7,Thank you for your feedback.
REV018144,USR281541,linda_wilson645,Very Impressed,"From my perspective, I purchased this Coffee during a sale. Overall, I will definitely come back for the Coffee. Excellent choice. Overall, I'm very satisfied. 😁",Positive,Restaurants,Coffee,5,No,171,26,2021-10-29,2022-08-09,France,English,TripAdvisor,Mobile,Long,formal,Joy,8,Your feedback means a lot to us.
REV018145,USR445614,ayesha_miller593,Worth Every Penny,I ordered this Wireless Earbuds online. The durability of this Wireless Earbuds is valuable. Excellent choice.,Positive,Electronics,Wireless Earbuds,5,Yes,234,16,2023-01-25,2025-01-07,Australia,English,Newegg,Tablet,Medium,critical,Joy,8,Thank you for your wonderful feedback!
REV018146,USR206099,susan_khan265,Highly Recommended,My friend recommended this Training Program. The instructor explained every concept clearly. I would definitely buy this again.,Positive,Education,Training Program,5,Yes,452,18,2022-02-27,2022-11-27,India,English,Udemy,Mobile,Medium,enthusiastic,Joy,10,Your feedback means a lot to us.
REV018147,USR292325,james_jones821,Fair Experience,"My friend recommended this Reception Service. Overall, it was an ordinary hotel experience. Overall an average experience.",Neutral,Hotels,Reception Service,4,No,436,17,2023-05-23,2024-05-05,Australia,English,Booking.com,Desktop,Medium,critical,Neutral,5,Thank you for your feedback.
REV018148,USR201172,elizabeth_ahmed885,Highly Recommended,Installation was quick and the performance is excelent. Exceeded my expectations. 🔥,Positive,Software,Mobile App,5,Yes,41,12,2024-07-11,2026-06-03,USA,English,Capterra,Tablet,Short,casual,Joy,8,We appreciate your positive review.
REV018149,USR186982,joseph_white537,Highly Recommended,"To be honest, My friend recommended this Reception Service. Unfortunately, One of the best hotel experiences I've had. I would recommend it to everyone. Overall, it met my expectations. However, there are a few minor issues.",Positive,Hotels,Reception Service,5,No,257,36,2023-04-17,2026-07-06,USA,English,TripAdvisor,Tablet,Long,casual,Joy,8,We appreciate your positive review.
REV018151,USR875975,elizabeth_harris694,Great Quality,"The customer service was durable. Five stars. However, there are a few minor issues.",Positive,Airlines,Airport Lounge,4,Yes,32,14,2023-09-30,2024-08-10,Canada,English,Skytrax,Mobile,Short,critical,Joy,10,Thank you for choosing us.
REV018152,USR774266,david_smith255,Decent Product,"Well, I recently bought this Wireless Earbuds. On top of that, The Wireless Earbuds performs as expected. The battery life is average. Nothing special. It offers good value for the price.",Neutral,Electronics,Wireless Earbuds,2,Yes,49,31,2024-01-03,2024-06-10,USA,English,Best Buy,Tablet,Long,casual,Neutral,5,We appreciate your review.
REV018153,USR326669,ayesha_white641,Excellent Product,"I gotta say, After reading many reviews, I purchased this Gaming Laptop. For the price, Fantastic laptop with premium build quality and an excellent storage speed. Five stars. I'm happy with my purchase.",Positive,Laptops,Gaming Laptop,5,Yes,232,33,2022-08-21,2024-05-01,France,English,HP Store,Desktop,Long,casual,Joy,8,We appreciate your positive review.
REV018155,USR753894,david_sheikh581,Amazing Experience,"I ordered this Sneakers online. The material feels premium and durable. One of the best puchases I've made. However, there are a few minor issues. 👍",Positive,Clothing,Sneakers,4,No,44,26,2026-01-04,2026-02-07,USA,English,H&M,Desktop,Medium,critical,Joy,8,We appreciate your positive review.
REV018156,USR304503,william_miller45,Fair Experience,I recently bought this Hotel Room. Average facilities and average service. Average experience.,Neutral,Hotels,Hotel Room,3,No,177,13,2024-01-27,2024-02-19,France,English,Booking.com,Tablet,Medium,critical,Neutral,6,Thank you for sharing your experience.
REV018157,USR535170,linda_wilson525,One Star,The bank has damaged packaging. Avoid this product.,Negative,Banking,Mobile Banking,1,No,67,8,2025-09-20,2026-02-04,Germany,English,Google Reviews,Tablet,Short,enthusiastic,Anger,3,We're sorry about your experience.
REV018158,USR780603,robert_miller609,Very Impressed,The ending of this Biography is dependable!! Absolutely loved it.,Positive,Books,Biography,4,No,486,10,2023-01-06,2024-05-03,USA,English,Goodreads,Mobile,Short,casual,Joy,8,Thank you for choosing us.
REV018159,USR188747,elizabeth_garcia43,Low Quality,"Seriously, My friend recomended this Controller. In my opinion, The game suffers from software keeps crashing. Worst purchase ever. It wasn't worth the money.",Negative,Gaming,Controller,2,Yes,204,24,2022-07-06,2023-09-23,France,English,Metacritic,Mobile,Long,casual,Anger,1,Please contact our support team.
REV018160,USR362567,fatima_iqbal302,Not Worth It,I recently bought this Economy Seat. The seats were uncomfortable throughout the flight. Very disappointed.,Negative,Airlines,Economy Seat,1,No,340,15,2023-05-02,2024-11-21,Brazil,English,TripAdvisor,Tablet,Medium,enthusiastic,Anger,1,We appreciate your feedback and will improve.
REV018161,USR892360,david_davis982,Wouldn't Recommend,The quality is disappointing for the price. One star. 💔,Negative,Clothing,T-Shirt,1,No,257,10,2022-11-09,2023-05-08,India,English,Zara,Mobile,Short,casual,Anger,4,Please contact our support team.
REV018162,USR121474,elizabeth_taylor428,Great Quality,"Absolutely amazing! I wanted to share my experience with this Video Game. Fortunately, The controls are smooth and the sound effects is outstanding. I would definitely buy this again. I would buy it again.",Positive,Gaming,Video Game,5,No,366,34,2024-04-16,2024-07-01,India,English,Metacritic,Tablet,Long,enthusiastic,Joy,10,Thank you for choosing us.
REV018163,USR375006,noah_wilson383,Met Expectations,Nothing special about this grocery item. Meets basic expectations. 😐,Neutral,Grocery,Milk,4,Yes,92,10,2024-03-20,2026-01-09,Brazil,English,Amazon Fresh,Mobile,Short,critical,Neutral,7,Your opinion helps us improve.
REV018164,USR900960,susan_garcia220,Amazing Experience,"After careful consideration, I purchased this History Book during a sale. After using it for a while, The ending of this History Book is satisfying. Highly recommended. Overall, it was disappointing.",Positive,Books,History Book,5,Yes,460,31,2021-07-26,2023-04-22,UK,English,Amazon,Mobile,Long,formal,Joy,8,We appreciate your positive review.
REV018165,USR665977,susan_sheikh283,Very Impressed,I would happily watch it again. Absolutely loved it.,Positive,Movies,Documentary,5,No,237,9,2023-01-16,2025-10-19,Pakistan,English,Rotten Tomatoes,Desktop,Short,enthusiastic,Joy,10,We're delighted that you enjoyed our product.
REV018166,USR994040,robert_johnson896,Met Expectations,"Seriously, I bought this Biography last month. After using it for a while, Nothing particularly memorable about this book. Neither good nor bad. I'm happy with my purchase.",Neutral,Books,Biography,2,Yes,226,28,2022-06-17,2025-05-26,UK,English,Goodreads,Desktop,Long,casual,Neutral,5,Thank you for sharing your experience.
REV018169,USR521836,thomas_taylor536,Very Impressed,The writing style and cover design were exceptional. One of the best purchases I've made.,Positive,Books,History Book,4,Yes,287,15,2023-10-13,2023-12-08,India,English,Goodreads,Mobile,Short,enthusiastic,Joy,9,Your feedback means a lot to us.
REV018170,USR319192,fatima_miller959,Acceptable,My friend recommended this Documentary. The acting was acceptable. It gets the job done.,Neutral,Movies,Documentary,3,Yes,281,14,2023-11-14,2024-02-07,Pakistan,English,Rotten Tomatoes,Desktop,Medium,critical,Neutral,7,Thank you for sharing your experience.
REV018171,USR523306,thomas_ahmed219,Unsatisfied,"Unfortunately, After reading many reviews, I purchased this Antivirus. Without a doubt, The interface is confusing and the reliability needs improvement. Waste of money. I hope future versions improve.",Negative,Software,Antivirus,2,Yes,344,29,2021-10-10,2026-01-19,UK,English,Capterra,Mobile,Long,critical,Anger,1,Please contact our support team.
REV018172,USR975156,fatima_khan211,Worth Every Penny,The Cooking Oil was fresh and the customer service was excellent. Excellent choice.,Positive,Grocery,Cooking Oil,5,Yes,233,13,2021-11-04,2026-01-27,USA,English,Amazon Fresh,Tablet,Short,formal,Joy,8,Your feedback means a lot to us.
REV018173,USR985478,emma_wilson786,Exceeded Expectations,"Overall, this was one of the best educational experiences I've had. One of the best purchases I've made.",Positive,Education,Training Program,5,Yes,338,18,2025-07-06,2025-12-09,Australia,English,Udemy,Tablet,Short,casual,Joy,9,We're delighted that you enjoyed our product.
REV018174,USR988234,olivia_jackson767,Very Impressed,I decided to try this Bluetooth Speaker. I am impressed with the build quality and overall quality of this Bluetooth Speaker. I would recommend it to everyone. 🔥,Positive,Electronics,Bluetooth Speaker,5,Yes,451,28,2026-05-07,2026-07-15,France,English,Newegg,Desktop,Medium,casual,Joy,10,We appreciate your positive review.
REV018175,USR661903,david_iqbal596,Very Disappointed,"In my opinion, I decided to try this Swimming Pool. Unfortunately, The hotel wasn't worth the money. Very disappointed. It offers good value for the price.",Negative,Hotels,Swimming Pool,2,No,101,26,2024-06-17,2026-04-26,Germany,English,Hotels.com,Desktop,Long,formal,Anger,2,We appreciate your feedback and will improve.
REV018176,USR242177,jessica_garcia314,Excellent Product,"From my perspective, This was my first time using this Gaming Headset. Additionally, This game offers an amazing experience. Worth every penny. Overall, I'm very satisfied.",Positive,Gaming,Gaming Headset,4,No,66,26,2025-12-04,2026-01-13,UK,English,Epic Games,Tablet,Long,formal,Joy,9,Your feedback means a lot to us.
REV018177,USR196586,sarah_khan745,Amazing Experience,"Excellent food, friendly staff, and an outstanding pricing. Five stars.",Positive,Restaurants,Pasta,4,No,357,10,2022-12-24,2026-06-23,Pakistan,English,Yelp,Desktop,Short,formal,Joy,8,We appreciate your positive review.
